12.7754	0.619705
12.7912	0.632085
12.8071	0.698595
12.823	0.870295
12.8388	1.1565
12.8547	1.50506
12.8706	1.79532
12.8864	1.97466
12.9023	2.03079
12.9181	1.99181
12.934	1.90382
12.9499	1.81134
12.9657	1.72811
12.9816	1.64802
12.9974	1.56847
13.0133	1.4703
13.0292	1.36104
13.045	1.26422
13.0609	1.19271
13.0767	1.13588
13.0925	1.10702
13.1084	1.08872
13.1242	1.07271
13.1401	1.0536
13.1559	1.02731
13.1718	0.983682
13.1876	0.941413
13.2035	0.89179
13.2193	0.850286
13.2352	0.809048
13.251	0.775101
13.2669	0.753708
13.2827	0.73418
13.2985	0.72353
13.3144	0.718252
13.3302	0.704992
13.3461	0.696621
13.3619	0.690308
13.3778	0.683009
13.3936	0.672965
13.4095	0.663135
13.4253	0.658167
13.4412	0.644462
13.457	0.642189
13.4729	0.6571
13.4888	0.724472
13.5046	0.90513
13.5205	1.20825
13.5364	1.55603
13.5522	1.84441
13.5681	2.01643
13.5839	2.06324
13.5998	2.01195
13.6157	1.92476
13.6315	1.83191
13.6474	1.74594
13.6632	1.66666
13.6791	1.58045
13.695	1.4859
13.7108	1.37631
13.7267	1.27094
13.7426	1.19371
13.7584	1.13837
13.7743	1.10171
13.7901	1.08074
13.806	1.05888
13.8219	1.03584
13.8377	0.999642
13.8536	0.956271
13.8695	0.909026
13.8854	0.85977
13.9012	0.81527
13.9171	0.769316
13.933	0.736083
13.9489	0.709907
13.9648	0.69063
13.9806	0.680316
13.9965	0.672433
14.0124	0.671263
14.0283	0.670959
14.0441	0.663389
14.06	0.660873
14.0759	0.653956
14.0918	0.646615
14.1076	0.631408
14.1235	0.621304
14.1394	0.617557
14.1553	0.62225
14.1712	0.676921
14.187	0.826781
14.2029	1.09995
14.2188	1.45816
14.2346	1.76027
14.2505	1.95082
14.2664	2.00482
14.2822	1.96287
14.2981	1.87071
14.314	1.76208
14.3298	1.67152
14.3457	1.59592
14.3616	1.51299
14.3774	1.42342
14.3933	1.32193
14.4092	1.23447
14.425	1.16779
14.4409	1.12968
14.4568	1.11374
14.4726	1.10753
14.4885	1.10436
14.5044	1.08323
14.5202	1.04968
14.5361	1.0107
14.552	0.964034
14.5678	0.916595
14.5837	0.87075
14.5996	0.833865
14.6154	0.804165
14.6313	0.779922
14.6471	0.760071
14.663	0.742304
14.6789	0.735062
14.6947	0.727259
14.7106	0.715989
14.7264	0.711758
14.7423	0.700319
14.7582	0.688477
14.774	0.678186
14.7899	0.661924
14.8058	0.660157
14.8216	0.662405
14.8375	0.716044
14.8533	0.876164
14.8692	1.158
14.8851	1.50149
14.9009	1.78688
14.9168	1.9607
14.9326	2.01134
14.9485	1.96272
14.9644	1.87271
14.9802	1.76834
14.9961	1.67196
15.012	1.59408
15.0278	1.50876
15.0437	1.41003
15.0595	1.30886
15.0754	1.22168
15.0913	1.15622
15.1071	1.11506
15.123	1.09839
15.1388	1.08756
15.1547	1.08246
15.1706	1.06383
15.1864	1.02784
15.2023	0.990943
15.2182	0.940503
15.234	0.891996
15.2499	0.847266
15.2657	0.806234
15.2816	0.776213
15.2975	0.754025
15.3133	0.733445
15.3292	0.7242
15.345	0.712806
15.3609	0.708233
15.3768	0.69907
15.3926	0.689203
15.4085	0.673365
15.4244	0.663915
15.4402	0.650585
15.4561	0.643214
15.4719	0.633232
15.4878	0.637186
15.5037	0.682353
15.5195	0.814833
15.5354	1.09507
15.5512	1.46879
15.5671	1.82115
15.583	2.05794
15.5988	2.15551
15.6147	2.14679
15.6306	2.06349
15.6464	1.96274
15.6623	1.87275
15.6781	1.79699
15.694	1.72979
15.7099	1.63554
15.7257	1.51713
15.7416	1.39979
15.7574	1.29099
15.7733	1.21557
15.7892	1.16665
15.805	1.1445
15.8209	1.1328
15.8367	1.11013
15.8526	1.08141
15.8684	1.03695
15.8843	0.991543
15.9001	0.942725
15.916	0.886783
15.9318	0.84036
15.9477	0.795505
15.9635	0.769133
15.9794	0.743169
15.9952	0.722139
16.011	0.715158
16.0269	0.701856
16.0427	0.694436
16.0586	0.685465
16.0744	0.674169
16.0903	0.665503
16.1061	0.658156
16.122	0.652661
16.1378	0.643053
16.1537	0.629016
16.1695	0.624775
16.1854	0.619359
16.2012	0.649834
16.217	0.766864
16.2329	1.02533
16.2488	1.39757
16.2646	1.76231
16.2805	2.03175
16.2964	2.15792
16.3122	2.16072
16.3281	2.08804
